1 Occupant,1 Occupant,2 Occupants,2 Occupants,3 Occupants,3 Occupants,4+ Occupants,4+ Occupants
X,Y,X,Y,X,Y,X,Y
1445.5917872753516,0.0005230142036231265,1257.593309488847,0.00014079479557771595,1289.2459205134692,4.942315737778613e-05,1586.6909813617392,3.4272508027713735e-05
1471.4059263338402,0.0005197727352040834,1280.0503328725763,0.00014716638985940028,1312.268169094067,5.243836326555558e-05,1615.024748886056,3.672817059667765e-05
1497.2200653923285,0.0005159079974245245,1302.5073562563057,0.00015346823195105355,1335.2904176746645,5.5977952785980575e-05,1643.3585164103727,3.9077065227860526e-05
1523.034204450817,0.0005120982196073374,1324.964379640035,0.00015987470232775342,1358.3126662552622,5.9124254581913905e-05,1671.6922839346894,4.131919192126236e-05
1548.8483435093053,0.0005082428367149908,1347.4214030237645,0.00016597667756720227,1381.33491483586,6.187726865335557e-05,1700.026051459006,4.324101480132107e-05
1574.6624825677939,0.0005045628579578736,1369.8784264074939,0.0001724649726283617,1404.3571634164575,6.436809090846946e-05,1728.3598189833228,4.49493018058177e-05
1600.4766216262822,0.0005006957814565116,1392.3354497912233,0.00017916654842442377,1427.3794119970553,6.790768042889447e-05,1756.6935865076398,4.6337284996971213e-05
1626.2907606847707,0.0004967714062709746,1414.7924731749526,0.00018498549073893886,1450.4016605776528,7.131617404115558e-05,1785.0273540319565,4.7938804063686815e-05
1652.104899743259,0.000493087919431153,1437.249496558682,0.00019111831790859373,1473.4239091582506,7.47246676534167e-05,1813.3611215562732,4.986062694374552e-05
1677.9190388017475,0.0004887636228172924,1459.7065199424114,0.00019733296976270817,1496.4461577388483,7.760877763302226e-05,1841.69488908059,5.242305745049048e-05
1703.7331778602359,0.0004838137181211129,1482.1635433261408,0.00020312642570009652,1519.4684063194459,8.114836715344724e-05,1870.0286566049067,5.541255970835959e-05
1729.5473169187244,0.00047848026304923147,1504.6205667098702,0.00020907145851197545,1542.4906549000436,8.350809350039726e-05,1898.3624241292237,5.850882990400974e-05
1755.3614559772127,0.0004719563985795917,1527.0775900935996,0.0002147187031279525,1565.5129034806412,8.75720666534778e-05,1926.6961916535404,6.192540391300302e-05
1781.1755950357012,0.0004649987012154841,1549.5346134773292,0.00022028948861254932,1588.535152061239,9.202932753105003e-05,1955.029959177857,6.534197792199628e-05
1806.9897340941895,0.0004574107183254514,1571.9916368610586,0.00022615672090477824,1611.5574006418365,9.714206794944169e-05,1983.3637267021738,6.907885574433267e-05
1832.803873152678,0.00044995370385639017,1594.448660244788,0.0002316201953277888,1634.5796492224342,0.0001030413838168167,2011.6974942264906,7.270896562888803e-05
1858.6180122111664,0.0004437116553640193,1616.9056836285174,0.00023735194740476506,1657.601897803032,0.00010789193241888059,2040.0312617508075,7.612553963788129e-05
1884.432151269655,0.0004376169463452413,1639.3627070122468,0.0002430930891996301,1680.6241463836295,0.00011116933012297782,2068.365029275124,7.922180983353144e-05
1910.2462903281432,0.00043088493563512914,1661.8197303959762,0.0002485713188936088,1703.6463949642273,0.00011536439918422226,2096.698796799441,8.21045441536195e-05
1936.0604293866318,0.0004229438057528341,1684.2767537797056,0.000254451965068536,1726.6686435448248,0.00012008385187812226,2125.032564323758,8.477374259814552e-05
1961.87456844512,0.0004129983912853156,1706.733777163435,0.0002601971310282105,1749.6908921254226,0.0001254587841128417,2153.3663318480744,8.733617310489045e-05
1987.6887075036086,0.00040336519617850566,1729.1908005471644,0.0002656243879679357,1772.71314070602,0.00013109590816388894,2181.7000993723914,8.979183567385436e-05
2013.502846562097,0.00039438450445475,1751.6478239308938,0.0002711924906759929,1795.7353892866179,0.0001353355498339091,2210.033866896708,9.278133793172348e-05
2039.3169856205855,0.00038490566498694214,1774.1048473146232,0.00027670559646498713,1818.7576378672156,0.000139053429789437,2238.367634421025,9.63046798784978e-05
2065.1311246790738,0.00037526428435382157,1796.5618706983525,0.00028240515522348755,1841.7798864478132,0.00014401409895435855,2266.701401945342,0.0001003618615141773
2090.945263737562,0.0003641705574809999,1819.018894082082,0.0002876164486517704,1864.802135028411,0.00014883842837478965,2295.0351694696583,0.00010473934696319993
2116.759402796051,0.0003525880377513383,1841.4759174658113,0.00029241861865775563,1887.8243836090085,0.0001539498578340997,2323.3689369939752,0.00010918836693053585
2142.573541854539,0.00034172935241972435,1863.9329408495407,0.00029779490284322736,1910.8466321896062,0.00015943753254984007,2351.7027045182917,0.00011363631921849397
2168.3876809130275,0.00033061106896797046,1886.3899642332701,0.0003031872836879371,1933.8688807702038,0.00016377418519190152,2380.0364720426087,0.00011794227014920329
2194.2018199715158,0.000320117224237634,1908.8469876169997,0.0003089203771531831,1956.8911293508015,0.0001674212733570209,2408.3702395669256,0.00012202614376932804
2220.0159590300045,0.0003086165597710796,1931.3040110007291,0.00031470041920787323,1979.9133779313993,0.00017300858096296585,2436.704007091242,0.0001259840312228712
2245.830098088493,0.0002966949253799741,1953.7610343844585,0.000320497899310071,2002.9356265119968,0.00017792336656003005,2465.037774615559,0.00012994939243205902
2271.644237146981,0.0002861975725669331,1976.218057768188,0.00032704119129029337,2025.9578750925946,0.00018300595491954405,2493.3715421398756,0.00013416031989814322
2297.4583762054694,0.0002752827579120456,1998.6750811519173,0.00033181385075434244,2048.9801236731923,0.00018746059387895298,2521.7053096641926,0.00013838833023427239
2323.272515263958,0.0002650999631815163,2021.1321045356467,0.0003357830186447643,2072.00237225379,0.00019098314093131668,2550.039077188509,0.00014248928672444213
2349.0866543224465,0.00025690975942719527,2043.589127919376,0.0003411552786654265,2095.0246208343874,0.0001935460659359207,2578.372844712826,0.00014627421011877996
2374.900793380935,0.0002495486325520596,2066.0461513031055,0.00034637193764678877,2118.0468694149854,0.00019826289671165742,2606.706612237143,0.00014992780894964715
2400.714932439423,0.00024333347936042392,2088.503174686835,0.00035182333957537083,2141.069117995583,0.0002026873836121887,2635.0403797614595,0.00015353229452913506
2426.529071497912,0.00023782695887511587,2110.9601980705643,0.0003575094844511729,2164.0913665761805,0.0002072416554618022,2663.3741472857764,0.00015725636019893772
2452.3432105564,0.00023299866771269565,2133.4172214542937,0.00036266846373693255,2187.113615156778,0.00021203714378243725,2691.707914810093,0.00016097615515122914
2478.1573496148885,0.0002294625203464668,2155.874244838023,0.000367937436860818,2210.135863737376,0.00021570258537469958,2720.04168233441,0.00016465751364591938
2503.971488673377,0.00022610762391997525,2178.3312682217525,0.0003729555703782456,2233.1581123179735,0.00021847133095512092,2748.375449858727,0.0001681701787989156
2529.7856277318656,0.0002226194203507092,2200.788291605482,0.0003774975110598841,2256.180360898571,0.00022224689311024093,2776.7092173830433,0.00017151521828959556
2555.599766790354,0.00021849976189461655,2223.2453149892112,0.00038185434016028643,2279.202609479169,0.0002265206197163837,2805.0429849073603,0.00017457091666888894
2581.413905848842,0.0002136562690404764,2245.7023383729406,0.0003857591214137565,2302.2248580597666,0.00023125973679650826,2833.376752431677,0.00017731378499048382
2607.2280449073305,0.00020975878915567458,2268.15936175667,0.00038964512323144907,2325.247106640364,0.0002363737881739816,2861.7105199559937,0.0001799797803968764
2633.0421839658193,0.00020662957938317845,2290.6163851403994,0.0003934318623171743,2348.2693552209616,0.00024064882573920603,2890.0442874803107,0.00018285290560256416
2658.8563230243076,0.00020228072619038581,2313.073408524129,0.00039664046305860353,2371.2916038015596,0.00024408222757401826,2918.378055004627,0.00018611253074301933
2684.670462082796,0.00019664089856230325,2335.530431907858,0.00040014953477247433,2394.313852382157,0.00024714331702964506,2946.711822528944,0.00018964868484232735
2710.484601141284,0.00019130276604681565,2357.9874552915876,0.0004035472712599494,2417.3361009627547,0.0002498740447966989,2975.0455900532606,0.00019329480991754983
2736.298740199773,0.00018695742093672758,2380.444478675317,0.0004063789418975569,2440.3583495433527,0.0002529915054928361,3003.3793575775776,0.00019692705516086083
2762.1128792582613,0.00018334058766829311,2402.901502059047,0.0004092428058536402,2463.38059812395,0.00025662941694438405,3031.7131251018945,0.0002005689095185721
2787.9270183167496,0.00017962786680593315,2425.358525442776,0.00041185180603845617,2486.4028467045478,0.0002603407421045038,3060.046892626211,0.0002042673508833073
2813.741157375238,0.00017587421831201966,2447.8155488265056,0.0004139497372924677,2509.4250952851453,0.0002640337138374805,3088.380660150528,0.00020801810853755525
2839.5552964337267,0.00017150782470570403,2470.272572210235,0.00041575256312711685,2532.4473438657433,0.0002676676924117835,3116.7144276748445,0.00021162366179642092
2865.369435492215,0.0001667988083552399,2492.7295955939644,0.0004169450572989942,2555.469592446341,0.00027114697781445315,3145.0481951991615,0.00021485018887616397
2891.1835745507033,0.00016251660873383453,2515.186618977694,0.0004174749056655764,2578.4918410269383,0.0002738986809268131,3173.3819627234784,0.00021764644116664938
2916.9977136091916,0.00015846126512732606,2537.643642361423,0.00041700944393594603,2601.5140896075363,0.00027679852241539835,3201.715730247795,0.00022013840483445886
2942.8118526676803,0.0001544550346786819,2560.1006657451526,0.00041568817649016514,2624.536338188134,0.0002788934350278573,3230.049497772112,0.00022266239888360262
2968.6259917261686,0.00015022428693694384,2582.557689128882,0.00041385181594877016,2647.5585867687314,0.00028132788604246075,3258.3832652964284,0.0002253796429001301
2994.440130784657,0.00014497385648907103,2605.0147125126114,0.00041160499059680785,2670.580835349329,0.00028377806856604384,3286.7170328207453,0.00022833284405915363
3020.2542698431453,0.00013906741457543948,2627.4717358963408,0.0004091033014735781,2693.603083929927,0.0002857799030837064,3315.0508003450623,0.00023145367088049345
3046.068408901634,0.00013336210273687122,2649.92875928007,0.0004060865192547343,2716.6253325105245,0.00028765457457045,3343.3845678693788,0.00023469087475401455
3071.8825479601223,0.00012765679089830296,2672.3857826637995,0.0004028215802059722,2739.647581091122,0.00028874398156729196,3371.7183353936957,0.0002375693383565914
3097.6966870186106,0.00012234906176625512,2694.842806047529,0.0003994640853665921,2762.66982967172,0.0002903761256239324,3400.052102918012,0.0002397687578748808
3123.510826077099,0.00011646834579245726,2717.2998294312583,0.00039594294115829283,2785.6920782523175,0.0002917447669051633,3428.385870442329,0.00024123254630185886
3149.3249651355877,0.0001098029886537323,2739.7568528149877,0.00039216961595526584,2808.714326832915,0.0002924448190547585,3456.7196379666457,0.00024252977674589848
3175.139104194076,0.00010348843978546653,2762.213876198717,0.00038788790459797396,2831.7365754135126,0.00029329825341690546,3485.0534054909626,0.00024362735114628762
3200.9532432525643,9.740776309750693e-05,2784.6708995824465,0.000383810084257696,2854.7588239941106,0.0002940940055794603,3513.3871730152796,0.0002449790332385955
3226.7673823110526,9.226257513077184e-05,2807.127922966176,0.0003799361549344319,2877.781072574708,0.0002949120440464029,3541.720940539596,0.0002464428216655736
3252.5815213695414,8.793593979510829e-05,2829.5849463499053,0.0003753955556410632,2900.8033211553056,0.0002957681003267131,3570.054708063913,0.00024787671506997297
3278.3956604280297,8.349236836929166e-05,2852.0419697336347,0.0003708911738309799,2923.8255697359036,0.00029654549906212496,3598.3884755882295,0.00024934584189384006
3304.209799486518,7.939960521393422e-05,2874.498993117364,0.00036649678585902245,2946.847818316501,0.0002973635375290677,3626.7222431125465,0.0002505213568888093
3330.0239385450063,7.577458641918906e-05,2896.9560165010935,0.0003617402230542113,2969.8700668970987,0.00029728750190233255,3655.0560106368634,0.0002513125073077668
3355.838077603495,7.273424807520924e-05,2919.413039884823,0.0003572049893139219,2992.8923154776967,0.00029707381557202546,3683.38977816118,0.00025167445061684453
3381.6522166619834,7.074633454260707e-05,2941.8700632685523,0.0003523330671179056,3015.914564058294,0.00029671461278365634,3711.723545685497,0.00025145344098563777
3407.4663557204717,6.922616537061717e-05,2964.3270866522817,0.00034722371919812967,3038.9368126388918,0.0002962937949184503,3740.0573132098134,0.0002510541288983367
3433.28049477896,6.782293228878033e-05,2986.784110036011,0.00034227667925900297,3061.9590612194893,0.0002960106277568163,3768.3910807341304,0.0002508822325185092
3459.094633837449,6.630276311679044e-05,3009.2411334197404,0.00033699831641722866,3084.9813098000873,0.0002958126729354888,3796.7248482584473,0.0002507135391768152
3484.908772895937,6.48995300349536e-05,3031.69815680347,0.00033233028523822625,3108.003558380685,0.00029559767564610003,3825.058615782764,0.0002503355806770703
3510.7229119544254,6.384710522357597e-05,3054.155180187199,0.0003284094073255182,3131.0258069612823,0.00029580611814008064,3853.3923833070808,0.00024959461118886987
3536.5370510129137,6.314548868265755e-05,3076.6122035709286,0.0003234328568444553,3154.0480555418803,0.0002960774866699799,3881.7261508313973,0.0002485226610935483
3562.3511900714025,6.220999996143299e-05,3099.0692269546585,0.00031797474797452406,3177.070304122478,0.0002963921168495732,3910.059918355714,0.00024719446794755213
3588.165329129891,6.127451124020843e-05,3121.526250338388,0.0003124710319034186,3200.0925527030754,0.0002967054360700849,3938.393685880031,0.00024563779141470454
3613.979468188379,6.033902251898388e-05,3143.9832737221172,0.00030723693487454866,3223.114801283673,0.00029760737591825244,3966.7274534043477,0.00024403947538612238
3639.7936072468674,5.928659770760625e-05,3166.4402971058466,0.00030257695202516523,3246.137049864271,0.00029893537746795263,3995.0612209286646,0.00024255646873034374
3665.607746305356,5.83511089863817e-05,3188.897320489576,0.0002977734406309101,3269.1592984448685,0.00030036038998969413,4023.394988452981,0.00024135105871279583
3691.4218853638445,5.7181748084851003e-05,3211.3543438733054,0.00029285859401025934,3292.181547025466,0.00030160842303541435,4051.728755977298,0.0002404467342797904
3717.236024422333,5.612932327347338e-05,3233.811367257035,0.0002875936450511833,3315.203795606064,0.00030255886836960254,4080.062523501615,0.0002398904733239512
3743.050163480821,5.507689846209575e-05,3256.268390640764,0.00028189274490441317,3338.2260441866615,0.00030322876846032,4108.3962910259315,0.00023953920680865157
3768.86430253931,5.4024473650718124e-05,3278.7254140244936,0.00027654060570779824,3361.248292767259,0.00030370071372971005,4136.730058550248,0.00023864662684880208
3794.678441597798,5.2972048839340504e-05,3301.182437408223,0.0002710798140613274,3384.2705413478566,0.00030409924529052824,4165.063826074565,0.00023785547642984458
3820.4925806562865,5.203656011811594e-05,3323.6394607919524,0.0002657518198535694,3407.2927899284546,0.00030400223431848697,4193.397593598882,0.00023689029427230397
3846.3067197147748,5.121800748704446e-05,3346.096484175682,0.00026123268277251796,3430.315038509052,0.0003043601261477744,4221.731361123198,0.00023584076544391636
3872.1208587732635,5.051639094612604e-05,3368.553507559411,0.0002563486880820732,3453.3372870896496,0.00030469704263175553,4250.065128647516,0.00023479443965366214
3897.934997831752,4.9697838315054556e-05,3391.0105309431406,0.00025133457872945507,3476.3595356702476,0.000305069355010941,4278.398896171832,0.0002336061125061592
3923.74913689024,4.876234959382999e-05,3413.46755432687,0.0002464827773574862,3499.381784250845,0.0003054088934130855,4306.732663696149,0.00023211883513286932
3949.5632759487285,4.7943796962758514e-05,3435.9245777105994,0.00024132513945999647,3522.4040328314427,0.0003056474879659438,4335.066431220465,0.00023088032705460926
3975.377415007217,4.7125244331687024e-05,3458.3816010943287,0.0002364022445097266,3545.42628141204,0.00030520045091910494,4363.400198744783,0.00022967918775457254
4001.1915540657055,4.6657499971074745e-05,3480.838624478058,0.00023115070943334893,3568.448529992638,0.0003043850343703255,4391.733966269099,0.0002284513564700906
4027.005693124194,4.5722011249850186e-05,3503.2956478617875,0.0002257046730578461,3591.4707785732357,0.00030348309452215796,4420.067733793416,0.00022727690915449919
4052.819832182682,4.4435714258166424e-05,3525.752671245517,0.00022034582691988214,3614.4930271538333,0.0003021826231131722,4448.401501317733,0.00022610566487704116
4078.633971241171,4.303248117632959e-05,3548.2096946292463,0.00021456310208865242,3637.5152757344313,0.0003012190681881676,4476.73526884205,0.00022462692893877376
4104.448110299659,4.139537591418662e-05,3570.6667180129757,0.00020896012328557967,3660.537524315029,0.0003008533106043903,4505.069036366366,0.0002229677551856564
4130.2622493581475,3.9992142832349775e-05,3593.123741396705,0.00020337860669482422,3683.5597728956263,0.0002985394678252977,4533.402803890684,0.00022146873333921062
4156.076388416636,3.882278193081909e-05,3615.5807647804345,0.0001973249214330892,3706.582021476224,0.00029624791135059294,4561.736571415,0.0002199077860888518
4181.890527475124,3.753648493913532e-05,3638.037788164164,0.00019144695803470166,3729.604270056822,0.0002937701986862954,4590.070338939317,0.00021846001285254094
4207.704666533613,3.6250187947451554e-05,3660.4948115478933,0.00018539997971431574,3752.6265186374194,0.00029151797098403984,4618.404106463633,0.0002172364522855702
4233.518805592102,3.4963890955767785e-05,3682.9518349316227,0.00017973663843910077,3775.648767218017,0.00028905861174688527,4646.7378739879505,0.00021593174808588587
4259.3329446505895,3.356065787393096e-05,3705.408858315352,0.00017454412444659553,3798.671015798615,0.0002888501692529047,4675.071641512267,0.00021508614601866007
4285.147083709078,3.227436088224719e-05,3727.8658816990815,0.00016891565926639604,3821.6932643792125,0.00028686537720330345,4703.4054090365835,0.00021388607439800115
4310.961222767566,3.087112780041036e-05,3750.322905082811,0.000163611810047495,3844.71551295981,0.0002843339152166587,4731.739176560901,0.00021203578603625576
4336.775361826055,2.958483080872659e-05,3772.7799284665402,0.00015873720507493907,3867.7377615404075,0.00028248415195246624,4760.072944085217,0.00020971678642765158
4362.589500884544,2.8298533817042828e-05,3795.23695185027,0.0001538505276079546,3890.7600101210055,0.00028130691069715456,4788.406711609534,0.00020732945533886752
4388.4036399430315,2.7012236825359062e-05,3817.6939752339995,0.00014925224861898328,3913.782258701603,0.000278248443159691,4816.740479133851,0.00020482788255665773
4414.21777900152,2.5842875923828367e-05,3840.150998617729,0.00014443666473029976,3936.8045072822006,0.0002751939084994724,4845.074246658168,0.00020245229594102962
4440.031918060009,2.4673515022297673e-05,3862.6080220014583,0.00014017239142051564,3959.8267558627986,0.00027201483272649806,4873.408014182484,0.0001999742121051317
4465.846057118497,2.3621090210920046e-05,3885.0650453851877,0.0001364178456532663,3982.849004443396,0.00026937849401332224,4901.741781706801,0.00019758581333696986
4491.660196176986,2.2451729309389348e-05,3907.522068768917,0.0001325291610590341,4005.8712530239936,0.0002671328211064748,4930.075549231118,0.00019486963699982018
4517.4743352354735,2.1165432317705585e-05,3929.9790921526464,0.00012877327390351494,4028.8935016045916,0.0002654429948502423,4958.409316755435,0.0001917488101784804
4543.288474293962,1.9879135326021823e-05,3952.436115536376,0.0001252856644019614,4051.915750185189,0.0002626965355742089,4986.743084279751,0.00018826176933055164
4569.102613352451,1.8826710514644193e-05,3974.8931389201052,0.00012166391607342503,4074.9379987657867,0.00026050461198970864,5015.076851804069,0.00018467009590359746
4594.916752410939,1.7657349613113498e-05,3997.3501623038346,0.0001181763065718715,4097.960247346385,0.00025712495947724355,5043.410619328385,0.00018119159649069118
4620.730891469428,1.6487988711582807e-05,4019.807185687564,0.00011468869707031798,4120.982495926982,0.0002534293658261035,5071.744386852702,0.00017792236223583576
4646.545030527916,1.543556390020518e-05,4042.2642090712934,0.00011133522639574727,4144.00474450758,0.0002494283187089416,5100.078154377018,0.00017493499533672227
4672.359169586404,1.4383139088827554e-05,4064.721232455023,0.00010825003337514221,4167.026993088178,0.00024510870853494145,5128.4119219013355,0.00017224337562526227
