temp_air,pressure,dew_point,relative_humidity
23.34,97890.0,11.381230727206528,47.0
23.48,97850.0,11.508694054069645,47.0
23.43,97790.0,11.46317215634332,47.0
23.49,97770.0,11.517798337749367,47.0
23.54,97700.0,11.563319276829514,47.0
23.16,97670.0,11.754790201747333,48.7
22.25,97650.0,15.129852343323865,64.1
20.92,97640.0,15.95634979177125,73.3
19.98,97670.0,13.394995471943634,65.85
20.58,97680.0,10.80051677089585,53.5
19.67,97720.0,10.961205701292645,57.2
18.78,97730.0,11.145789770978071,61.2
17.98,97720.0,11.426477464166794,65.55
17.02,97680.0,11.033635861524242,67.85
16.09,97600.0,11.17384089996832,72.65
15.11,97580.0,11.26117795567218,77.8
14.36,97570.0,11.58155673210351,83.4
16.05,97570.0,12.740054432388915,80.75
18.02,97590.0,13.092643020373826,72.95
18.74,97630.0,14.870314413486566,78.25
18.6,97660.0,15.271817663791042,81.0
17.94,97690.0,15.688007547285812,86.7
17.93,97700.0,15.67818295254441,86.7
18.44,97680.0,15.646181643681583,83.8
19.4,97680.0,16.060823885920485,81.05
20.45,97660.0,14.40557788326127,68.3
21.15,97630.0,12.970030572020812,59.6
21.67,97590.0,12.40833028669797,55.65
21.74,97560.0,11.944910844904765,53.75
21.55,97510.0,11.726621816697017,53.6
21.02,97490.0,13.893801544865665,63.8
19.23,97510.0,13.19693410259583,68.1
17.92,97550.0,12.985962241078173,72.9
17.14,97590.0,12.749898238360236,75.4
16.4,97600.0,13.080976966401172,80.75
15.96,97600.0,13.173915384537617,83.55
15.8,97570.0,13.017409730780386,83.55
15.29,97540.0,13.048875333167274,86.5
15.17,97500.0,12.930991473064216,86.5
14.82,97490.0,13.108520620197309,89.5
14.65,97490.0,12.94081642967408,89.5
15.44,97500.0,13.728735109113082,89.55
16.84,97520.0,13.519064018325214,80.8
17.35,97510.0,13.492341687087103,78.1
18.5,97480.0,13.019195026034636,70.45
19.39,97440.0,13.349506056172057,68.1
19.26,97420.0,13.225541683772134,68.1
17.19,97440.0,12.798190223993407,75.4
17.64,97430.0,13.242972110238755,75.45
18.09,97390.0,12.626535946913345,70.45
18.72,97340.0,12.152155865395219,65.65
18.87,97320.0,11.76476216926327,63.4
17.19,97340.0,11.195736622561961,67.85
17.02,97330.0,11.569398829422534,70.3
17.03,97320.0,11.578975432237176,70.3
16.5,97370.0,11.028449797811133,70.1
15.75,97430.0,10.288955476988878,70.0
15.24,97440.0,9.779344546609291,69.9
14.84,97450.0,9.38577360274162,69.85
14.3,97440.0,9.380442795521628,72.3
13.93,97410.0,9.004215421848157,72.2
13.74,97400.0,8.821578606493441,72.2
13.39,97370.0,8.998640988253037,74.75
13.15,97380.0,9.302744796408689,77.5
12.96,97360.0,9.646349028354754,80.3
13.28,97380.0,9.967239845780451,80.35
13.94,97370.0,10.087946524741898,77.6
14.09,97360.0,10.7746693432159,80.45
14.1,97340.0,10.78440773090301,80.45
13.96,97360.0,11.715969677435716,86.35
13.89,97360.0,12.182561049373332,89.45
15.53,97370.0,12.753301522606828,83.55
17.06,97360.0,13.2110430679704,78.1
17.89,97360.0,14.02599198357731,78.15
17.24,97310.0,12.311023588637692,72.8
15.5,97430.0,11.649114955687505,77.85
15.79,97440.0,11.395681468327178,75.15
16.2,97460.0,10.741218261621052,70.1
15.98,97500.0,10.509146410077504,70.0
15.18,97590.0,8.65417437148786,65.05
14.6,97690.0,8.616166285710117,67.35
14.24,97760.0,9.322762307072562,72.3
13.96,97800.0,9.568766245012405,74.85
13.67,97840.0,9.288792781566837,74.85
13.15,97840.0,9.302744796408689,77.5
12.65,97850.0,9.344486133738144,80.3
12.35,97850.0,9.570729208064842,83.15
12.14,97870.0,8.829401206550488,80.2
11.94,97900.0,9.160855731991067,83.1
12.02,97940.0,8.71255960280414,80.2
12.39,97990.0,9.072816437579686,80.2
12.84,98010.0,10.598406972452732,86.25
13.65,98030.0,10.336852556307345,80.4
14.43,98030.0,10.572716914444467,77.65
15.18,98060.0,9.721906936640124,69.9
15.76,98040.0,8.694717719611624,62.85
16.46,98010.0,7.782613518764084,56.5
16.64,98010.0,6.9174558120054295,52.65
17.08,97990.0,5.7672315562998095,47.3
16.95,97990.0,6.129365484875065,48.9
16.87,97940.0,6.594688047011693,50.75
16.64,97940.0,6.38287277176832,50.75
16.12,97950.0,6.925479064827842,54.45
14.83,97970.0,7.2332853706290035,60.4
13.73,98010.0,7.210282537515959,64.75
13.05,98000.0,7.60888414556748,69.55
12.63,97990.0,7.723968066949695,72.05
12.04,98000.0,8.732033306712085,80.2
11.47,97990.0,9.235513067488704,86.15
11.14,97960.0,9.444584723361034,89.3
10.72,97950.0,9.021978435288652,89.25
10.31,97950.0,9.147329845562252,92.5
10.14,97950.0,8.978919487251078,92.5
10.74,97930.0,9.573304155982026,92.5
11.47,97930.0,9.235513067488704,86.15
12.71,97930.0,9.940719623181954,83.25
13.74,97920.0,10.966099791816912,83.35
14.69,97910.0,10.844184018978359,77.75
15.48,97890.0,11.086294438991905,75.1
15.85,97870.0,10.92230231497742,72.55
16.25,97860.0,10.255130636791375,67.65
16.37,97830.0,10.369530673905302,67.65
14.97,97850.0,10.045169149832184,72.4
14.12,97890.0,9.743141439438253,74.95
12.75,97920.0,11.049519310120896,89.4
12.38,97930.0,10.676115472302989,89.35
12.17,97970.0,10.468966148824759,89.35
11.93,98030.0,10.76025342501742,92.55
11.79,98100.0,10.621562044445154,92.55
11.7,98160.0,9.996971381616243,89.3
11.72,98170.0,10.016699163267235,89.3
11.66,98190.0,9.422119337431857,86.15
11.51,98210.0,9.274798810087866,86.15
11.38,98240.0,9.681323936806566,89.3
11.33,98220.0,9.08939842370087,86.1
11.12,98220.0,8.883158731741036,86.1
11.12,98230.0,8.883158731741036,86.1
11.38,98240.0,9.681323936806566,89.3
11.64,98240.0,9.40247669235552,86.15
12.31,98240.0,10.069166447983667,86.2
12.98,98260.0,10.204777644046965,83.25
13.64,98270.0,10.3271144419079,80.4
15.16,98240.0,10.23816982761339,72.45
16.44,98220.0,9.895663865593859,65.25
16.99,98190.0,10.440641368108622,65.35
17.0,98190.0,9.949330550003081,63.2
16.77,98190.0,11.308475582568143,70.2
16.21,98190.0,11.821401400527794,75.25
16.83,98160.0,11.365927447683765,70.2
15.97,98150.0,11.569492722362401,75.15
14.38,98200.0,11.601118227339848,83.4
13.48,98230.0,11.244483729644879,86.35
12.72,98280.0,11.019925285128588,89.4
12.46,98280.0,10.763441718746575,89.4
12.43,98290.0,11.263728622165107,92.6
12.16,98290.0,10.996239242866983,92.6
12.15,98270.0,10.986332177109311,92.6
11.81,98240.0,11.176723232003344,95.9
11.68,98210.0,11.047382124766903,95.9
11.48,98190.0,10.314457107584754,92.55
11.37,98180.0,10.738951950117048,95.9
12.21,98170.0,11.582583902346826,95.95
13.65,98160.0,11.945806027422933,89.45
15.16,98100.0,12.921167773338103,86.5
16.06,98100.0,13.280910209678314,83.6
17.07,98080.0,13.752626926042595,80.85
18.09,98060.0,13.159971055830924,72.95
17.98,98050.0,13.571355608829329,75.45
18.3,98020.0,13.36195090081793,72.95
18.86,98010.0,14.441730392559638,75.55
19.72,97960.0,14.2312590230318,70.65
20.09,97930.0,13.522771716605156,65.95
19.82,97890.0,13.782125208481562,68.2
19.5,97860.0,13.998675726574298,70.55
19.06,97850.0,13.577281577917464,70.55
17.78,97810.0,13.91929210705061,78.15
17.3,97840.0,13.443842615450347,78.1
16.95,97850.0,13.626211839298566,80.8
16.48,97860.0,13.691753753886346,83.6
16.07,97890.0,13.824001614578975,86.55
15.52,97920.0,13.81625856644715,89.6
15.08,97940.0,13.91390380861653,92.75
14.48,97960.0,13.849178850975909,96.0
13.95,98000.0,13.857195387356155,99.4
13.3,98050.0,13.207674100066521,99.4
13.81,98060.0,13.717298599266378,99.4
16.32,98100.0,14.614164143270024,89.65
17.76,98100.0,14.434324902190758,80.9
18.42,98120.0,14.016742001198033,75.55
18.96,98120.0,14.538315162344242,75.55
19.1,98110.0,14.152504057792253,73.05
19.51,98120.0,15.627202820376928,78.3
20.47,98100.0,16.038044796682943,75.75
21.16,98090.0,15.128197542731241,68.5
21.83,98050.0,13.633473411659876,59.7
22.21,98070.0,12.95160629453101,55.8
22.26,98090.0,11.922908426693844,52.0
21.8,98060.0,13.06892585286373,57.65
21.8,98030.0,12.529209718326682,55.65
20.16,98000.0,15.203929197946165,73.2
18.05,98030.0,13.659345967748646,75.55
16.87,98040.0,13.54828627114356,80.8
16.63,98080.0,12.774344898051707,78.0
16.47,98010.0,13.6819719378236,83.6
16.34,98000.0,14.089240981634582,86.55
16.1,97990.0,13.85347290204361,86.55
15.81,97950.0,14.102367073144697,89.6
15.64,97960.0,14.468743397755178,92.75
15.72,97940.0,14.548005270454535,92.75
16.39,97960.0,15.220212258917044,92.8
17.66,97990.0,15.953652404490404,89.75
19.04,97990.0,16.786856441558747,86.8
19.52,98030.0,17.25846073718918,86.8
19.58,98050.0,16.780206998408246,83.9
20.02,98070.0,17.210674687189556,83.9
20.76,98070.0,16.338906465576162,75.85
21.45,98090.0,17.026295562303414,75.95
22.36,98070.0,17.936846122246987,76.1
22.99,98070.0,18.012391281477864,73.6
23.18,98080.0,17.678616311362983,71.25
23.07,98070.0,17.57320577230342,71.25
22.31,98100.0,17.34730951987792,73.55
21.76,98110.0,17.880445869919406,78.65
20.82,98110.0,18.021753775808076,84.05
19.78,98170.0,18.063042658469957,89.85
18.91,98190.0,17.725508824469667,92.85
18.17,98230.0,16.99231485910592,92.85
17.64,98250.0,16.46717745479292,92.85
17.15,98260.0,16.51396422741318,96.05
16.91,98270.0,16.27516011975883,96.05
17.17,98300.0,16.533864519048276,96.05
17.73,98330.0,16.55635243680434,92.85
17.78,98340.0,16.605893968712554,92.85
18.12,98350.0,16.942774022307105,92.85
19.02,98410.0,17.83449545020555,92.85
19.08,98500.0,16.281651941009805,83.85
19.78,98500.0,16.440712832924863,81.1
20.79,98510.0,16.36788885460622,75.85
21.28,98540.0,16.31337175705314,73.35
21.7,98540.0,16.204996331338073,71.0
22.25,98540.0,16.213670572223265,68.7
22.78,98540.0,16.19533180703951,66.45
23.27,98510.0,15.610818930493968,62.15
23.46,98520.0,15.789826183481262,62.15
23.53,98530.0,15.855774295745398,62.15
23.2,98570.0,15.544866961538014,62.15
22.31,98610.0,15.725209255076956,66.35
21.28,98630.0,15.242669122995213,68.5
19.85,98700.0,14.895103476486462,73.15
18.44,98760.0,14.579294977404565,78.25
17.28,98810.0,14.492791899794904,83.7
16.3,98870.0,13.515679772964713,83.6
15.6,98890.0,13.353404053238162,86.5
15.32,98910.0,13.078346143402483,86.5
14.89,98920.0,12.647097360761077,86.45
14.38,98920.0,12.67445956976308,89.5
14.11,98930.0,12.40809884933008,89.5
15.57,98960.0,13.323933820876478,86.5
18.33,98970.0,14.47258527634705,78.25
20.33,99020.0,15.367455123229238,73.2
21.6,99020.0,13.962435334771895,61.85
22.59,99010.0,12.802756394489993,54.0
23.34,98990.0,12.45640757240185,50.45
23.87,98980.0,12.43524629037555,48.8
24.14,98940.0,11.650650473244959,45.6
24.33,98940.0,11.299541164300294,44.05
24.28,98890.0,11.254389975926665,44.05
24.25,98880.0,10.687760579658548,42.5
24.13,98820.0,11.118931269249483,44.05
23.91,98790.0,12.471825221205304,48.8
22.94,98760.0,14.739181738126055,59.95
21.52,98680.0,13.316999509743557,59.6
19.71,98670.0,12.606871341286528,63.6
18.49,98610.0,11.933782219794185,65.65
17.75,98580.0,11.208111921527141,65.55
17.18,98520.0,11.186201424439812,67.85
16.6,98460.0,11.145692140332448,70.2
15.92,98390.0,11.52121224768848,75.15
15.37,98290.0,11.513317701830486,77.8
15.09,98200.0,11.241782263546863,77.8
15.13,98090.0,11.815654974577091,80.6
16.29,98010.0,12.97383120617202,80.75
18.48,97950.0,14.618098162551847,78.25
20.3,97930.0,16.423600377085798,78.45
22.19,97880.0,17.231845556143146,73.55
22.86,97890.0,17.88730712894476,73.6
22.53,97860.0,18.101110683549905,76.1
23.05,97840.0,18.07012162539702,73.6
22.71,97850.0,17.205979800559394,71.15
22.26,97800.0,16.752600344417193,71.05
22.45,97740.0,16.934632288205066,71.05
22.66,97740.0,16.616298067089307,68.75
22.8,97700.0,16.74987223439525,68.75
22.05,97630.0,17.07561991515554,73.45
21.12,97600.0,16.707458709651927,75.95
19.37,97630.0,16.031598052073406,81.05
18.74,97590.0,15.408204365048478,81.0
18.29,97570.0,13.89117244486704,75.55
17.36,97540.0,12.962380533348933,75.4
15.73,97530.0,13.481107678023847,86.5
15.06,97520.0,12.822930397694908,86.5
14.68,97470.0,12.970411398030674,89.5
14.41,97480.0,13.241790943436756,92.7
14.15,97470.0,12.984193668207316,92.7
13.84,97490.0,12.668816500227363,92.65
13.71,97500.0,12.540023945768933,92.65
13.85,97530.0,12.678723594127524,92.65
14.18,97600.0,11.940849768654953,86.4
14.77,97640.0,11.455640646913661,80.55
15.54,97670.0,10.62422772759092,72.55
16.52,97640.0,9.994481522255603,65.35
16.95,97690.0,10.402671965931354,65.35
17.39,97670.0,9.776010537979321,60.95
17.72,97660.0,9.575939193806077,58.9
17.63,97690.0,9.491586043285729,58.9
17.38,97770.0,10.833832466033124,65.45
16.43,97780.0,10.961430411298208,70.1
15.79,97820.0,11.395681468327178,75.15
15.72,97870.0,11.328087047248141,75.15
15.2,97890.0,9.74105287199501,69.9
14.81,97970.0,9.357055384047625,69.85
14.54,98020.0,9.631754473135741,72.4
14.28,98070.0,9.897626180311196,74.95
14.03,98100.0,9.656242273244088,74.95
13.79,98100.0,9.942502386733713,77.6
13.61,98090.0,9.76796591737413,77.6
13.14,98080.0,9.293049175792095,77.5
12.56,98070.0,9.256846670344533,80.3
12.25,98060.0,9.472939391411147,83.15
12.69,98090.0,9.383436739300864,80.3
13.74,98100.0,9.894020417545455,77.6
14.89,98110.0,11.038133076942733,77.75
15.79,98120.0,11.395681468327178,75.15
15.55,98110.0,11.163926473159787,75.15
15.41,98140.0,11.018702604167734,75.1
15.54,98100.0,11.154269849932339,75.15
17.11,98080.0,12.186000568045246,72.8
17.5,98040.0,12.029057615580554,70.3
16.31,98100.0,11.385396671271824,72.65
17.4,98120.0,10.85281907205811,65.45
17.73,98150.0,9.585311649085149,58.9
17.78,98190.0,9.632173574484156,58.9
17.1,98250.0,9.503054893132138,60.95
15.82,98340.0,9.823096059083413,67.55
15.03,98400.0,9.578310337926705,69.9
14.47,98430.0,10.611502279488054,77.65
14.13,98450.0,10.28182067527481,77.65
13.74,98480.0,10.424495126282993,80.4
13.5,98460.0,9.661302859960635,77.6
13.24,98430.0,9.928288738930203,80.35
13.02,98380.0,9.714054721888473,80.35
13.05,98350.0,9.205788056731553,77.5
13.02,98340.0,9.176700803638514,77.5
13.48,98340.0,9.105355786713806,74.85
14.29,98360.0,10.43696665412164,77.65
15.16,98340.0,11.844873545311627,80.6
15.93,98350.0,12.604250279520805,80.65
16.92,98350.0,13.055613857758567,78.0
18.06,98340.0,13.131116270460764,72.95
18.62,98340.0,12.604002327996705,68.05
19.08,98350.0,12.517149655426566,65.75
19.32,98350.0,13.282756375517595,68.1
19.03,98340.0,13.006212885771989,68.1
18.63,98340.0,12.066706503415338,65.65
18.43,98380.0,10.816302023174732,61.2
18.01,98400.0,10.927887002393993,63.3
17.45,98440.0,10.374740555653283,63.2
16.63,98420.0,10.098905707294334,65.35
15.94,98460.0,10.470852953299891,70.0
15.25,98480.0,10.324699690523278,72.45
14.47,98490.0,11.144720915315903,80.45
13.86,98520.0,11.083466085142579,83.35
13.09,98490.0,10.852672648560738,86.3
12.08,98470.0,10.380187141706518,89.35
11.37,98450.0,10.2054835289019,92.55
11.25,98430.0,10.086602747983198,92.55
11.73,98390.0,10.562122658189853,92.55
12.87,98360.0,11.699631471044723,92.6
15.11,98380.0,11.79617587692221,80.6
16.3,98380.0,12.983571779900126,80.75
17.44,98380.0,13.039645255533513,75.4
19.34,98350.0,13.301827799995003,68.1
20.74,98310.0,12.55989223034216,59.5
21.88,98270.0,13.143632319686409,57.65
22.83,98170.0,13.555705432521039,55.9
23.78,98150.0,13.427116637665998,52.35
23.99,98100.0,13.62081045262959,52.35
24.41,98070.0,14.052328587806887,52.5
24.47,98020.0,14.643736317833538,54.35
24.31,97990.0,15.560374801539579,58.2
23.11,97950.0,17.611537094307323,71.25
21.81,97850.0,15.771051451880767,68.6
20.6,97850.0,15.107086293431243,70.8
19.97,97800.0,15.544732283364075,75.7
19.44,97800.0,15.559300005050195,78.3
20.46,97800.0,14.950995599766964,70.7
20.25,97800.0,14.749859068260779,70.7
17.91,97770.0,15.118375474642662,83.75
18.25,97720.0,14.930842445671772,81.0
18.87,97690.0,15.534847426645765,81.0
18.93,97630.0,15.593297507800543,81.0
19.28,97630.0,15.943920019027326,81.05
20.65,97650.0,16.773205521903336,78.5
20.7,97670.0,17.904336910430114,84.05
21.73,97690.0,18.3894366487937,81.35
22.21,97750.0,17.791903770080296,76.1
20.62,97810.0,17.826058344681478,84.05
20.09,97810.0,17.827630072160837,86.85
22.09,97780.0,17.675947840763275,76.1
23.82,97720.0,17.230885467821608,66.65
24.26,97680.0,17.12921741393557,64.5
24.32,97690.0,16.6505969544689,62.35
23.99,97670.0,16.84921651621658,64.4
23.63,97660.0,16.508582450149834,64.4
22.97,97620.0,16.912064954771047,68.75
22.42,97590.0,16.90589077711235,71.05
20.86,97580.0,16.435513981449873,75.85
19.8,97540.0,15.91851067874673,78.35
19.25,97520.0,15.91469383084235,81.05
19.16,97480.0,15.287683164263006,78.3
19.52,97440.0,14.577670974459796,73.15
20.04,97420.0,14.548715553617965,70.7
20.3,97370.0,14.79774935199686,70.7
20.09,97300.0,15.136593788884609,73.2
19.62,97300.0,15.206643080354159,75.7
19.97,97330.0,16.083422591354715,78.35
21.16,97350.0,16.197929233755303,73.35
22.53,97250.0,18.101110683549905,76.1
23.57,97250.0,17.530558967247252,68.95
23.27,97290.0,17.764859903582863,71.25
22.55,97280.0,18.120435685919677,76.1
22.95,97270.0,17.43593726647401,71.15
24.75,97200.0,17.08111219301211,62.45
24.34,97190.0,16.66944323551406,62.35
23.26,97320.0,17.211740750509268,68.85
20.69,97380.0,17.346746711654678,81.2
21.39,97360.0,18.04833433383362,81.3
21.12,97360.0,17.23927413192779,78.55
19.89,97460.0,16.54787753611322,81.1
18.53,97530.0,15.203623587603271,81.0
17.72,97600.0,14.93250144311614,83.75
16.99,97690.0,15.275184066439133,89.65
16.29,97760.0,14.58456568853967,89.65
16.23,97820.0,14.525368638233145,89.65
16.16,97830.0,14.456305175523216,89.65
15.77,97860.0,14.597543823366381,92.75
15.34,97880.0,14.704874401214187,96.0
15.49,97910.0,13.786660883061073,89.6
15.18,97960.0,14.012983138412832,92.75
14.91,98010.0,13.737163399167148,92.7
15.42,98060.0,14.250772054491,92.75
16.67,98020.0,14.959475979517165,89.65
17.61,98050.0,15.363792345681649,86.7
18.65,98050.0,14.783009661531645,78.25
18.26,98100.0,13.862194543719806,75.55
18.55,98130.0,14.686003297010771,78.25
19.7,98100.0,14.212102783570248,70.65
20.37,98060.0,12.716945099646514,61.5
20.67,98030.0,11.423899760346034,55.45
19.79,98070.0,11.605209350512895,59.25
19.6,98080.0,10.895862220978723,57.2
19.21,98100.0,10.505521464168057,57.1
18.46,98130.0,9.766166511430212,56.95
16.56,98180.0,12.169501040366804,75.3
15.88,98210.0,12.555552817006863,80.65
14.98,98260.0,12.735505846142676,86.45
14.49,98290.0,11.717788044799027,83.45
14.14,98350.0,11.90155773207889,86.4
13.95,98360.0,11.706147217101773,86.35
13.69,98350.0,11.98526541062989,89.45
13.31,98340.0,12.143735275069659,92.65
13.28,98350.0,12.114013388198826,92.65
13.11,98380.0,11.404643855328228,89.4
13.05,98450.0,11.345456912494543,89.4
13.41,98500.0,11.700575681343148,89.4
14.01,98550.0,11.239225026330258,83.4
14.86,98570.0,12.07969242825468,83.45
15.46,98600.0,12.675686206430695,83.5
16.56,98630.0,12.706450933638225,78.0
17.2,98660.0,12.807848581946395,75.4
17.54,98670.0,12.620479874720955,72.9
17.9,98690.0,12.96672684997159,72.9
18.23,98700.0,12.2320813152871,68.05
18.21,98730.0,11.140766545879659,63.4
16.46,98800.0,11.52963516918911,72.65
16.44,98810.0,11.510403560288871,72.65
16.43,98850.0,11.500787733821024,72.65
15.94,98900.0,11.008837445153564,72.55
15.41,98950.0,11.018702604167734,75.1
14.49,98980.0,10.110358156159226,75.0
14.16,99000.0,10.310910775777964,77.65
13.61,99030.0,9.76796591737413,77.6
13.03,99030.0,9.723792739302054,80.35
12.47,99030.0,9.705996095706409,83.25
11.95,99030.0,10.243567099358316,89.3
11.33,99020.0,10.165856661438115,92.55
10.89,99010.0,9.72189821656394,92.5
11.32,99010.0,10.155949935273885,92.55
13.28,99040.0,10.498168059432123,83.25
14.56,99060.0,11.25111587162377,80.55
16.04,99030.0,10.588022141864673,70.1
17.34,99020.0,9.19453377702853,58.8
18.39,99010.0,8.109624593779055,51.15
19.1,98970.0,7.71930131587897,47.65
19.65,98940.0,7.7353542048435395,46.1
20.02,98890.0,8.071864778664322,46.1
20.21,98860.0,7.223157962144452,43.0
20.28,98870.0,7.821593480790823,44.6
20.0,98830.0,9.120054972115383,49.55
19.84,98770.0,10.584277513326795,55.2
19.06,98740.0,11.968310211933089,63.5
18.01,98690.0,10.951659409151448,63.4
15.55,98680.0,10.633843257972948,72.55
14.27,98660.0,10.949958763272356,80.45
13.67,98660.0,10.356328754464833,80.4
13.24,98640.0,10.459049786551482,83.25
12.8,98600.0,10.028739663171267,83.25
11.9,98570.0,9.657828872710363,86.15
11.35,98490.0,9.109040135906218,86.1
11.31,98450.0,9.069756683109738,86.1
11.32,98400.0,9.07957755695353,86.1
12.31,98380.0,10.069166447983667,86.2
15.9,98350.0,10.970377534696691,72.55
18.03,98310.0,11.497004824308917,65.65
19.77,98260.0,13.195587264302922,65.85
21.3,98200.0,13.11069743277915,59.6
22.56,98160.0,12.228742311604101,52.1
23.52,98100.0,12.621706166934052,50.45
24.34,98060.0,12.372335953748658,47.25
24.98,98000.0,12.462366857861772,45.75
25.42,97950.0,12.36980602856928,44.3
25.59,97910.0,12.034519361122232,42.9
25.43,97880.0,12.920541459978926,45.9
24.73,97900.0,13.839148336032784,50.8
23.39,97920.0,14.647283517309333,58.0
21.55,97940.0,13.370871210351595,59.7
20.02,98030.0,14.518594998921127,70.65
18.86,98100.0,14.986719310969109,78.25
18.21,98170.0,14.35617311780418,78.25
17.75,98210.0,14.424583570024486,80.9
17.31,98240.0,13.986414645513328,80.85
16.67,98310.0,13.353469554800729,80.8
15.74,98370.0,12.95871955153565,83.55
14.9,98450.0,12.656920553429561,86.45
14.29,98500.0,11.513091229308092,83.4
13.99,98570.0,10.67728490615922,80.45
14.09,98670.0,10.243033709854696,77.65
15.24,98760.0,10.854548304862018,75.1
16.43,98810.0,10.426729735390078,67.65
17.69,98810.0,9.547821687568764,58.9
18.6,98830.0,9.364089738874066,54.95
19.23,98840.0,9.452860655299721,53.15
19.23,98850.0,9.452860655299721,53.15
19.75,98860.0,9.43487799392135,51.4
19.95,98840.0,9.61916672033942,51.4
20.14,98850.0,8.74639090721516,47.9
20.05,98860.0,8.664167863733448,47.9
19.74,98860.0,9.9528292178309,53.25
18.95,98890.0,13.45013136142624,70.45
19.09,98870.0,11.462287887998041,61.3
18.9,98910.0,10.71995774997676,59.05
17.89,98930.0,10.271133412413723,61.05
17.11,98960.0,10.053323505173944,63.2
16.69,98960.0,10.155863375999122,65.35
16.32,98930.0,10.321864301939959,67.65
15.79,98900.0,10.327250170858674,70.0
15.16,98860.0,10.23816982761339,72.45
14.72,98840.0,10.332435444042469,75.0
13.69,98840.0,9.845538153426613,77.6
13.29,98850.0,10.507947606057831,83.25
15.61,98850.0,12.292582168867417,80.65
18.08,98870.0,12.616958560324413,70.45
19.62,98850.0,12.521769018453588,63.6
20.94,98830.0,11.67491156150462,55.45
21.88,98800.0,10.99530983125253,50.05
22.6,98750.0,10.659351065963003,46.85
23.27,98680.0,10.778828941492442,45.35
23.88,98600.0,10.841809965465469,43.9
24.25,98530.0,10.687760579658548,42.5
24.39,98510.0,11.353721459262083,44.05
24.31,98460.0,11.281480791778453,44.05
23.68,98420.0,13.334877158070153,52.35
22.43,98380.0,14.22200405590629,59.8
20.84,98340.0,13.723577581856267,63.8
18.74,98330.0,13.249031768275835,70.45
17.03,98310.0,12.643654720860598,75.4
15.77,98270.0,11.910960374671987,77.85
15.17,98190.0,11.319364751727996,77.8
14.82,98130.0,10.97025143942534,77.75
14.45,98090.0,11.125244883435316,80.45
14.18,98040.0,10.330304117274705,77.65
14.09,98000.0,10.7746693432159,80.45
14.23,97980.0,10.91100584399463,80.45
16.09,98060.0,11.705512782349563,75.25
18.2,98160.0,12.731886143746511,70.45
19.28,98280.0,14.325632789686091,73.05
20.25,98380.0,12.603955201435195,61.5
20.49,98450.0,12.287027683457627,59.35
20.6,98540.0,11.358819562026424,55.45
20.54,98610.0,10.23538749854757,51.65
20.4,98670.0,9.531967058678449,49.7
20.33,98700.0,8.919964558584288,47.9
20.36,98720.0,8.413019531307542,46.2
20.34,98740.0,8.394828415211876,46.2
20.21,98770.0,7.758190300555044,44.6
19.84,98800.0,8.441456682749616,47.8
18.87,98850.0,8.55182698619481,51.15
17.82,98830.0,7.541387457459836,51.0
16.76,98910.0,7.5602019722671,54.6
15.87,98950.0,7.729044533530925,58.45
15.14,98990.0,7.549139665167082,60.5
14.51,99020.0,7.4665956192435505,62.65
13.88,99040.0,8.424397224749466,69.65
12.88,99040.0,9.031387983032465,77.45
12.04,99050.0,8.732033306712085,80.2
11.15,99060.0,8.379441527968785,83.05
10.41,99100.0,8.7079105314916,89.2
11.11,99120.0,8.873337715966533,86.1
13.66,99160.0,8.744677279483795,72.2
14.1,99180.0,8.656164865309062,69.75
14.75,99200.0,8.759133504023696,67.35
15.95,99190.0,8.347673455627165,60.65
16.97,99190.0,8.284413585096384,56.6
17.45,99160.0,7.69445344775595,52.75
18.49,99130.0,8.201755579772788,51.15
18.8,99100.0,7.944652543409985,49.3
18.85,99040.0,7.46019632149455,47.55
18.56,99030.0,7.1953611408000295,47.55
16.4,98960.0,7.172130330645006,54.4
16.08,98950.0,7.394386770236066,56.37
15.75,98960.0,7.5915243317244805,58.35
15.43,98910.0,7.780665309655136,60.33
15.1,98920.0,7.941691591452122,62.3
14.77,98890.0,8.089681317306216,64.28
14.45,98880.0,8.230334258690931,66.25
14.12,98830.0,8.349942064413957,68.23
13.8,98790.0,8.463881314499547,70.2
13.47,98750.0,8.557940004440688,72.18
13.15,98690.0,8.647758940639099,74.15
12.82,98630.0,8.718677834386794,76.13
12.49,98600.0,8.778781624793686,78.11
12.17,98570.0,8.836439023137189,80.08
11.84,98550.0,8.876399499409155,82.06
11.52,98530.0,8.91492184905397,84.03
18.29,98480.0,11.743883936596333,65.65
20.02,98430.0,12.8999889952538,63.6
21.35,98360.0,13.157585241523996,59.6
22.71,98290.0,12.913899817647446,54.0
23.71,98230.0,12.288925676215392,48.8
24.1,98180.0,11.614375075561345,45.6
24.33,98140.0,11.822951393086012,45.6
24.65,98090.0,11.622820893312262,44.15
24.38,98030.0,12.408765443127985,47.25
24.08,97990.0,13.211694577481522,50.7
22.77,97960.0,15.646100179188664,64.2
23.16,97920.0,13.890171357073777,56.0
21.34,97930.0,14.220616292339699,63.9
18.62,97890.0,14.209921654778748,75.55
17.51,97860.0,13.117409733848353,75.45
18.13,97840.0,13.198443900066087,72.95
17.8,97810.0,13.397507397249006,75.45
15.67,97770.0,12.890247290314946,83.55
13.8,97730.0,12.093778275379055,89.45
13.36,97680.0,12.193271679832698,92.65
13.27,97660.0,11.562474761557047,89.4
