Source: https://synpro-lastprofile.de/simulator/
,public_office,school_kindergarden,trade_retail,gastronomy,culture_leisure,health_nursing,sports,research_highereducation,hotel_accomodation,office
2369,0.006708,0.006169,0.032151000000000006,0.010608000000000001,0.008296,0.005396,0.003229,0.005554,0.003316,0.008289999999999999
2370,0.00394,0.0014010000000000001,0.027559999999999998,0.014843,0.008962,0.003534,0.003971,0.0017900000000000001,0.003633,0.0077339999999999996
2371,0.0031739999999999997,0.000646,0.021837,0.014387,0.014114000000000002,0.00404,0.002852,0.00069,0.004834,0.004622
2372,0.003254,0.0007109999999999999,0.00877,0.022861,0.012908,0.003734,0.002492,0.000627,0.004634,0.005023
2373,0.003104,0.000751,0.008114000000000001,0.024557,0.009890000000000001,0.0032040000000000003,0.001108,0.00054,0.003851,0.00477
2374,0.0032839999999999996,0.000637,0.008076999999999999,0.01071,0.002079,0.002576,0.000832,0.000566,0.002787,0.005102000000000001
2375,0.002859,0.000675,0.008107,0.008365000000000001,0.001534,0.0026309999999999997,0.0,0.000695,0.002983,0.005118999999999999
2376,0.003375,0.0008449999999999999,0.008029,0.006573000000000001,0.000972,0.003489,0.0,0.000574,0.002645,0.005032
2377,0.003222,0.0006929999999999999,0.008092,0.005987,0.000877,0.0034460000000000003,0.0,0.0006,0.0025259999999999996,0.0045449999999999996
2378,0.002673,0.000805,0.008119,0.00649,0.001123,0.003826,0.0,0.000637,0.002883,0.004633
2379,0.0027389999999999997,0.00066,0.008095000000000001,0.00651,0.001075,0.0036349999999999998,0.0,0.0006860000000000001,0.002615,0.004503
2380,0.003178,0.0007,0.008073,0.007026,0.000934,0.0035529999999999997,0.0,0.000661,0.002506,0.004695
2381,0.003227,0.000759,0.008088,0.008164999999999999,0.001106,0.003377,0.0,0.000833,0.002637,0.004876999999999999
2382,0.003828,0.002577,0.009805,0.007789,0.002771,0.0039310000000000005,0.000873,0.002236,0.00319,0.007783
2383,0.0072629999999999995,0.004642,0.02379,0.007962,0.004813,0.005900000000000001,0.003008,0.004901,0.004186,0.008154999999999999
2384,0.012735,0.005944,0.026299,0.010474,0.008146,0.006524,0.002949,0.007187000000000001,0.005363000000000001,0.010657999999999999
2385,0.016001,0.009836000000000001,0.026116,0.013462,0.010327,0.008643000000000001,0.003891,0.010884,0.0034500000000000004,0.012329000000000001
2386,0.018275,0.009604,0.025404,0.019338,0.010639,0.008093999999999999,0.0045910000000000005,0.011143,0.004282,0.013804
2387,0.016596,0.008444,0.026799,0.026896999999999997,0.008452999999999999,0.006744,0.0045449999999999996,0.010009,0.004358,0.013685000000000001
2388,0.015694,0.00747,0.026026,0.032193,0.008301,0.007171,0.002663,0.008926,0.004293999999999999,0.012423
2389,0.017439,0.007089000000000001,0.02587,0.015073,0.009717,0.006511,0.003663,0.008667,0.003835,0.01213
2390,0.015083000000000001,0.007407,0.024591000000000002,0.008981,0.009029,0.007253999999999999,0.004557,0.008715,0.00259,0.012811
2391,0.011728,0.006195,0.023854,0.009148,0.006656,0.005767,0.00419,0.0070279999999999995,0.002818,0.010541
2392,0.008106,0.006163,0.024852,0.009507999999999999,0.006239,0.005371000000000001,0.002533,0.006787,0.0027919999999999998,0.0077670000000000005
2393,0.006961,0.005287,0.031143999999999998,0.007821,0.010327,0.006992,0.002018,0.005704,0.002951,0.0075899999999999995
2394,0.003639,0.00121,0.027882,0.010951,0.010977,0.0032440000000000004,0.004981,0.0032240000000000003,0.004116,0.006988
2395,0.0027949999999999997,0.000651,0.017712,0.020671,0.01523,0.003599,0.004705,0.0008449999999999999,0.0046689999999999995,0.004981
2396,0.003314,0.000789,0.008281,0.028892,0.014185,0.003176,0.005535,0.000646,0.004534,0.005153
2397,0.002975,0.000716,0.007929,0.023605,0.010723,0.002936,0.004981,0.000632,0.004048,0.00479
2398,0.002774,0.0008539999999999999,0.007936,0.009063,0.001313,0.002933,0.000832,0.000627,0.0031070000000000004,0.004682
2399,0.002812,0.000763,0.007953,0.008917999999999999,0.00147,0.002892,0.0,0.000541,0.002975,0.004594
2400,0.003222,0.000861,0.008047,0.008153,0.000998,0.003549,0.0,0.0006450000000000001,0.0024609999999999996,0.004985000000000001
2401,0.003084,0.000642,0.008047,0.008076,0.000893,0.0032370000000000003,0.0,0.000638,0.002943,0.004785
2402,0.0029809999999999997,0.000716,0.008042,0.008072,0.0010409999999999998,0.0033490000000000004,0.0,0.000632,0.0027440000000000003,0.005014
2403,0.003089,0.000716,0.008057,0.005999,0.0009519999999999999,0.0031219999999999998,0.0,0.000507,0.0025710000000000004,0.004951
2404,0.003274,0.000789,0.008041,0.007029,0.000847,0.00337,0.0,0.000639,0.0029100000000000003,0.004793
2405,0.003404,0.000953,0.008128999999999999,0.005521,0.0010840000000000001,0.003799,8.400000000000001e-05,0.000847,0.0026070000000000004,0.004986
2406,0.003715,0.001925,0.009807999999999999,0.007671,0.002104,0.005019999999999999,0.000761,0.001421,0.0029049999999999996,0.005595
2407,0.004418,0.0027559999999999998,0.022489000000000002,0.007878999999999999,0.0028610000000000003,0.00662,0.001192,0.0020819999999999996,0.003915,0.0058070000000000005
2408,0.003871,0.002628,0.023257,0.010686999999999999,0.005141,0.006719999999999999,0.001202,0.002007,0.00496,0.005655
2409,0.00369,0.002664,0.024239,0.012407999999999999,0.0066749999999999995,0.006919,0.001411,0.002117,0.00307,0.005431
2410,0.003677,0.002729,0.02434,0.023751,0.006065,0.006326,0.001274,0.002032,0.003856,0.005647
2411,0.003673,0.0025099999999999996,0.027096,0.024515000000000002,0.005575,0.006059999999999999,0.001247,0.002012,0.004115000000000001,0.005605000000000001
2412,0.003968,0.002497,0.025932,0.02741,0.005352,0.005907,0.000838,0.001799,0.002975,0.0056760000000000005
2413,0.003977,0.002287,0.025462,0.012409,0.008003,0.005448000000000001,0.000859,0.001567,0.0025659999999999997,0.005809999999999999
2414,0.00361,0.002341,0.022629999999999997,0.009250999999999999,0.007113,0.005456000000000001,0.000714,0.001497,0.00234,0.0052569999999999995
2415,0.0038799999999999998,0.002401,0.022976,0.007876000000000001,0.00543,0.004314,0.000761,0.0016439999999999998,0.00231,0.0063
2416,0.0040030000000000005,0.0024100000000000002,0.027172,0.008523,0.007492,0.005795,0.00093,0.0019039999999999999,0.0027029999999999997,0.006297
2417,0.004449,0.002992,0.033545,0.010269,0.008226,0.007115,0.0011899999999999999,0.002156,0.0026469999999999996,0.006549
2418,0.0037280000000000004,0.001494,0.024884,0.017457,0.008156,0.0044080000000000005,0.000761,0.001417,0.003213,0.005716000000000001
2419,0.002873,0.0008359999999999999,0.019732,0.019785,0.014411,0.004734,8.400000000000001e-05,0.000757,0.004588,0.004718
2420,0.003093,0.0008810000000000001,0.008489,0.023675,0.013963,0.004469,0.0,0.000575,0.00366,0.004842
2421,0.002682,0.000857,0.008131000000000001,0.023466,0.010490000000000001,0.00395,0.0,0.000616,0.003313,0.005135
2422,0.002948,0.000734,0.008151,0.009677,0.001216,0.003715,0.0,0.000646,0.002519,0.004601
2423,0.003194,0.000709,0.008138,0.008648,0.001082,0.0035299999999999997,0.0,0.000671,0.002693,0.005156
2424,0.0027429999999999998,0.000637,0.008038,0.00751,0.000975,0.003525,0.0,0.000622,0.00269,0.004873000000000001
2425,0.00307,0.0006889999999999999,0.008047,0.007524,0.0008719999999999999,0.003715,0.0,0.000684,0.002678,0.004967
2426,0.0033290000000000004,0.0007289999999999999,0.008074,0.006995,0.000937,0.003871,0.0,0.0005470000000000001,0.0027679999999999996,0.004946
2427,0.002625,0.000754,0.008052,0.008047,0.000914,0.00415,0.0,0.0005200000000000001,0.002506,0.004609
2428,0.002941,0.0007199999999999999,0.008037,0.007031,0.000924,0.0047279999999999996,0.0,0.0005560000000000001,0.002489,0.004492
2429,0.003415,0.000848,0.008088,0.007023,0.0011149999999999999,0.0054269999999999995,0.0,0.000874,0.00268,0.004955
2430,0.004325,0.000828,0.00834,0.00828,0.0027240000000000003,0.006033,8.400000000000001e-05,0.00133,0.002655,0.0055780000000000005
2431,0.004687,0.0017549999999999998,0.009087999999999999,0.007241,0.003505,0.00551,0.0011899999999999999,0.003261,0.003243,0.006464
2432,0.004065,0.001737,0.009004,0.006672,0.0032839999999999996,0.00444,0.001052,0.0031450000000000002,0.004031,0.00601
2433,0.004424,0.0015660000000000001,0.008882,0.007186,0.003134,0.003718,0.001026,0.003092,0.0024,0.006588
2434,0.0043890000000000005,0.001348,0.008734,0.006656,0.0031030000000000003,0.0037,0.000889,0.002932,0.002176,0.005746
2435,0.003821,0.001321,0.008754,0.006691,0.0026,0.00378,0.000889,0.002637,0.0020299999999999997,0.006201
2436,0.003848,0.001296,0.008650999999999999,0.006181,0.002776,0.004004,0.000862,0.002434,0.0018939999999999999,0.005985000000000001
2437,0.0042190000000000005,0.001342,0.008689,0.006182,0.0023039999999999996,0.00376,0.000699,0.001874,0.001971,0.005734
2438,0.0034289999999999998,0.001313,0.008681,0.006152,0.002089,0.0037839999999999996,0.000699,0.0020859999999999997,0.0018939999999999999,0.0058460000000000005
2439,0.00372,0.001183,0.008712,0.007703000000000001,0.0022519999999999997,0.0038250000000000003,0.0005809999999999999,0.002211,0.001994,0.006093
2440,0.004548,0.001463,0.009025,0.007741,0.002711,0.004704,0.0008950000000000001,0.002822,0.002867,0.006312
2441,0.004599,0.0017050000000000001,0.009304999999999999,0.007743000000000001,0.003469,0.007178,0.0011899999999999999,0.00364,0.002813,0.00663
2442,0.002855,0.0009739999999999999,0.009113,0.005695,0.0026709999999999998,0.0033940000000000003,0.000941,0.001747,0.0030510000000000003,0.00546
2443,0.002643,0.0006889999999999999,0.008128,0.005957,0.001108,0.003939,7.3e-05,0.000865,0.004242,0.004834
2444,0.002679,0.000879,0.008141,0.0059770000000000005,0.000851,0.003351,0.0,0.000559,0.0036320000000000002,0.004621
2445,0.002907,0.000687,0.008147,0.00802,0.000972,0.002985,0.0,0.00053,0.002951,0.004704
2446,0.003021,0.000828,0.008101,0.00658,0.0012079999999999999,0.002731,0.0,0.000489,0.0024500000000000004,0.004704
2447,0.0031880000000000003,0.0008719999999999999,0.008093,0.008946999999999998,0.001403,0.002629,0.0,0.000571,0.002664,0.0047539999999999995
2448,0.0031680000000000002,0.000655,0.008047,0.008664999999999999,0.001139,0.003591,0.0,0.0006820000000000001,0.002714,0.004539
2449,0.002734,0.000745,0.008051,0.006522,0.0009649999999999999,0.003436,0.0,0.000661,0.002645,0.005035
2450,0.0029460000000000003,0.000731,0.008076,0.006494,0.0008629999999999999,0.003343,0.0,0.000628,0.0025169999999999997,0.0049180000000000005
2451,0.0033090000000000003,0.000734,0.008060000000000001,0.005997,0.000979,0.0038239999999999997,0.0,0.000509,0.002558,0.005039
2452,0.002892,0.000781,0.008054,0.006462,0.000954,0.003399,0.0,0.000558,0.0027730000000000003,0.004618000000000001
2453,0.002897,0.0008399999999999999,0.008173,0.0075439999999999995,0.001105,0.003534,1e-05,0.000798,0.00276,0.004952
2454,0.004586000000000001,0.0023239999999999997,0.00966,0.008777,0.003233,0.0041340000000000005,0.00136,0.00257,0.002212,0.006782
2455,0.009158,0.004798,0.025485,0.009582,0.004732,0.007187000000000001,0.004824,0.005495,0.0037890000000000003,0.009515000000000001
2456,0.013829000000000001,0.005754,0.027332000000000002,0.012875,0.0077599999999999995,0.0074470000000000005,0.006777,0.005860000000000001,0.0064210000000000005,0.014912000000000002
2457,0.015997,0.008475,0.027490999999999998,0.015103,0.011987,0.009139,0.006816,0.007826,0.00483,0.017343
2458,0.015535,0.008917,0.026895,0.018096,0.010153,0.007468,0.0072169999999999995,0.007822,0.0042510000000000004,0.017071000000000003
2459,0.014699,0.007952,0.027869,0.024045999999999998,0.008416,0.007146,0.007846,0.0077069999999999994,0.003934,0.016217
2460,0.011207,0.007981,0.027018,0.029006,0.008753,0.005707,0.004876,0.007405,0.003957,0.014378
2461,0.01149,0.008138,0.026223,0.012747999999999999,0.012055,0.0049770000000000005,0.005713,0.007515,0.003279,0.014464000000000001
2462,0.011358,0.008856,0.025188,0.008584,0.012098000000000001,0.004322,0.006859,0.008073,0.002719,0.015841
2463,0.010124000000000001,0.00844,0.025312,0.007102000000000001,0.009032,0.0044989999999999995,0.006347,0.007809,0.003892,0.014454
2464,0.008815,0.010366,0.028638999999999998,0.009061999999999999,0.010246,0.0055119999999999995,0.00688,0.008255,0.003317,0.01322
2465,0.004982,0.006997,0.034933,0.010686999999999999,0.014173,0.006041,0.005078,0.006817,0.002442,0.010054
2466,0.003483,0.0021520000000000003,0.029774000000000002,0.025984,0.012801,0.003806,0.004788000000000001,0.002786,0.003226,0.006766
2467,0.002801,0.0008219999999999999,0.023597,0.025342,0.014252,0.003964,0.004151,0.000786,0.004472,0.004984
2468,0.002991,0.000841,0.008856999999999999,0.02904,0.014308,0.003839,0.004151,0.000514,0.00365,0.004873000000000001
2469,0.003418,0.0007650000000000001,0.008226,0.023136,0.009324,0.0033490000000000004,0.0027679999999999996,0.000695,0.003507,0.004988
2470,0.002815,0.000691,0.008194000000000002,0.008753,0.001409,0.0030800000000000003,0.000832,0.000508,0.00242,0.005008
2471,0.003007,0.0007920000000000001,0.008211,0.007315,0.001148,0.003178,0.0,0.0005719999999999999,0.0026920000000000004,0.004869
2472,0.003286,0.000789,0.008038,0.008629,0.001001,0.003549,0.0,0.000592,0.002441,0.004539
2473,0.0032559999999999998,0.000781,0.008052,0.007029,0.001011,0.004104,0.0,0.000713,0.002629,0.005124
2474,0.003111,0.000644,0.008067999999999999,0.006974,0.0008950000000000001,0.003414,0.0,0.0005480000000000001,0.002362,0.004542
2475,0.003169,0.000736,0.008088,0.005957,0.000984,0.003558,0.0,0.000508,0.002771,0.004484
2476,0.0027519999999999997,0.0008810000000000001,0.008041,0.008001,0.0008309999999999999,0.003519,0.0,0.000606,0.0025459999999999997,0.004878
2477,0.003234,0.000911,0.00818,0.005524,0.001145,0.00378,8.400000000000001e-05,0.00061,0.002584,0.004717
2478,0.004368,0.0021739999999999997,0.010173999999999999,0.006365999999999999,0.001707,0.005978,0.00227,0.00113,0.003078,0.006283
2479,0.007490999999999999,0.004946,0.023771999999999998,0.00949,0.00575,0.006175,0.003032,0.004952,0.004268,0.007112
2480,0.008263999999999999,0.006791,0.02566,0.020295999999999998,0.008757999999999998,0.007011,0.004597,0.005235,0.0052510000000000005,0.008224
2481,0.011977999999999999,0.008022,0.022417000000000003,0.022033999999999998,0.011474999999999999,0.007957,0.0066879999999999995,0.006278,0.004022,0.010231
2482,0.012551,0.007671,0.022025,0.023972,0.010705,0.007679999999999999,0.0071600000000000006,0.006118,0.005679999999999999,0.010091
2483,0.012239000000000002,0.00799,0.025402,0.024629,0.008981999999999999,0.007638,0.0065780000000000005,0.005742,0.005614,0.009124
2484,0.010813000000000001,0.0066159999999999995,0.025733,0.029468,0.008204000000000001,0.006324,0.00437,0.0051790000000000004,0.0055049999999999995,0.009055
2485,0.01033,0.006584,0.025678,0.017073,0.009246,0.006535,0.003958000000000001,0.005535999999999999,0.005391,0.008974
2486,0.009997,0.006048,0.019937999999999997,0.008405,0.008801,0.006171,0.003491,0.005621,0.003999,0.010694
2487,0.008698000000000001,0.005301,0.023892,0.010655,0.005213,0.004875,0.002854,0.00508,0.005562999999999999,0.008964999999999999
2488,0.007391,0.006354,0.026746,0.010856999999999999,0.007815,0.005503,0.002499,0.006596,0.0037589999999999998,0.008064
2489,0.005717,0.00481,0.032784,0.011563,0.010814,0.005995,0.00227,0.0051660000000000005,0.0034049999999999996,0.007163999999999999
2490,0.003781,0.0021709999999999998,0.027926,0.015053,0.009125,0.00357,0.0013440000000000001,0.003377,0.003928,0.0052309999999999995
2491,0.003032,0.00094,0.017288,0.012093999999999999,0.015033,0.003747,0.0011819999999999999,0.000778,0.0047469999999999995,0.005030000000000001
2492,0.002971,0.000655,0.008468999999999999,0.016657,0.016021999999999998,0.003313,0.001108,0.000695,0.004233,0.0050279999999999995
2493,0.003104,0.000716,0.008124000000000001,0.023089,0.010949,0.002798,0.000832,0.000546,0.00428,0.004847000000000001
2494,0.00319,0.0006820000000000001,0.008157,0.009741,0.0018939999999999999,0.002796,0.0,0.0005110000000000001,0.00319,0.004468
2495,0.003094,0.000684,0.008143000000000001,0.009535,0.001271,0.003032,0.0,0.0006969999999999999,0.0031379999999999997,0.005063
2496,0.0028580000000000003,0.000789,0.008047,0.0065899999999999995,0.001089,0.003489,0.0,0.0005819999999999999,0.002331,0.0044740000000000005
2497,0.0028599999999999997,0.000785,0.008021,0.006006999999999999,0.000989,0.003636,0.0,0.000514,0.002746,0.0047610000000000005
2498,0.002924,0.0007650000000000001,0.008057,0.005961999999999999,0.0010429999999999999,0.003449,0.0,0.000644,0.002722,0.004809
2499,0.002994,0.00083,0.008072,0.008039,0.0009040000000000001,0.003198,0.0,0.000618,0.002933,0.005059999999999999
2500,0.00269,0.00068,0.008081,0.0059889999999999995,0.000902,0.003722,0.0,0.0005909999999999999,0.002642,0.004609
2501,0.002785,0.000687,0.008159000000000001,0.007066,0.000966,0.003718,0.0,0.0007,0.002684,0.004659
2502,0.003988,0.001738,0.009375,0.00855,0.002798,0.005014,0.000901,0.003153,0.00298,0.005873000000000001
2503,0.006086,0.005187000000000001,0.020593,0.009196999999999999,0.006067,0.007697,0.003985,0.004476,0.004051999999999999,0.008222
2504,0.010043,0.006851,0.022195,0.020727,0.008638,0.0074329999999999995,0.005627,0.005351,0.005189,0.010267
2505,0.012215,0.008964999999999999,0.022328,0.023146999999999997,0.011125,0.007862000000000001,0.005605000000000001,0.0077350000000000006,0.006037,0.014067999999999999
2506,0.010820999999999999,0.00897,0.021707,0.024134,0.011301,0.008482,0.005383,0.0077339999999999996,0.004958000000000001,0.014061
2507,0.010443,0.009326000000000001,0.02691,0.025913,0.008782,0.008671,0.003926,0.007091999999999999,0.005876,0.012681
2508,0.009962,0.007849,0.026279,0.033320999999999996,0.007898,0.007777999999999999,0.002751,0.00643,0.004223,0.01272
2509,0.010536,0.008224,0.025556000000000002,0.015858,0.009666000000000001,0.006122,0.0037170000000000003,0.006846,0.003993,0.014224
2510,0.010532999999999999,0.008255,0.025485,0.014398999999999999,0.00942,0.007215,0.0034980000000000002,0.00754,0.003505,0.015286
2511,0.008881,0.00535,0.024755,0.007918999999999999,0.006681,0.006490999999999999,0.003294,0.0067480000000000005,0.005636,0.0129
2512,0.0072510000000000005,0.004639,0.024669,0.00788,0.006194,0.004562,0.002511,0.006122,0.002807,0.008294000000000001
2513,0.008007,0.003312,0.030479,0.012681,0.010568,0.005759,0.003238,0.006889,0.003281,0.006219000000000001
2514,0.004823,0.001592,0.025412,0.019629,0.008598000000000001,0.004312,0.004469,0.001466,0.00365,0.005948
2515,0.0026669999999999997,0.000747,0.015632999999999998,0.022743,0.013488,0.004055,0.004151,0.000731,0.005106,0.005112
2516,0.0033079999999999997,0.0006889999999999999,0.008286,0.027625,0.013154,0.003936,0.004151,0.000506,0.004471,0.004882
2517,0.002641,0.000622,0.007977,0.022321,0.01115,0.0037719999999999997,0.002215,0.00068,0.004054,0.005037
2518,0.003249,0.000684,0.007994,0.008702999999999999,0.0016699999999999998,0.0034879999999999998,0.000832,0.000618,0.002984,0.004812
2519,0.00278,0.000622,0.007995,0.007245,0.001694,0.003163,0.0,0.000691,0.0031579999999999998,0.004718
2520,0.003334,0.0007019999999999999,0.008029,0.007102000000000001,0.0010960000000000002,0.003685,0.0,0.0006590000000000001,0.0025859999999999998,0.005139
2521,0.003034,0.0008719999999999999,0.008088,0.0065179999999999995,0.000982,0.0035960000000000002,0.0,0.000674,0.002779,0.004555
2522,0.003201,0.000825,0.008079000000000001,0.00805,0.0009130000000000001,0.003689,0.0,0.000683,0.002897,0.005
2523,0.002754,0.000816,0.008065,0.007011,0.001006,0.003913,0.0,0.0005420000000000001,0.002933,0.005022
2524,0.003233,0.000707,0.00807,0.00752,0.00095,0.004117,0.0,0.0005380000000000001,0.002754,0.004647
2525,0.0028290000000000004,0.000834,0.0081,0.005449,0.001107,0.0044269999999999995,7.3e-05,0.0007059999999999999,0.002682,0.004699
2526,0.00438,0.0015249999999999999,0.009022,0.007317000000000001,0.002524,0.006063,0.001345,0.002665,0.003079,0.006158
2527,0.008271,0.005713,0.023822,0.009003,0.004772,0.006472,0.005022,0.005104,0.0041589999999999995,0.011301
2528,0.013590999999999999,0.006946,0.0269,0.010661,0.007155,0.007961000000000001,0.004883,0.006339,0.005709,0.014825
2529,0.018366,0.010669,0.026633,0.012128,0.009399,0.007490999999999999,0.0047599999999999995,0.008317,0.0045119999999999995,0.016797
2530,0.017431000000000002,0.008988,0.026324,0.01515,0.007657,0.007508,0.0037879999999999997,0.008667999999999999,0.004769,0.01579
2531,0.016474,0.008971,0.02625,0.025553999999999997,0.00667,0.0066760000000000005,0.003807,0.008136,0.004423,0.014914
2532,0.014574,0.007098,0.026622,0.029832,0.006456000000000001,0.0064210000000000005,0.003353,0.006516,0.004360999999999999,0.014523
2533,0.014003999999999999,0.006758,0.023443000000000002,0.012993000000000001,0.008008,0.005307,0.004267,0.006939,0.00394,0.015863
2534,0.011977999999999999,0.007533000000000001,0.018827000000000003,0.008532,0.007732,0.0054020000000000006,0.004496000000000001,0.006490999999999999,0.003549,0.016152999999999997
2535,0.012422,0.006847000000000001,0.022371,0.007556,0.006095,0.005305,0.0046689999999999995,0.006153,0.003944,0.015144999999999999
2536,0.011471,0.007991,0.026954000000000002,0.007561,0.008243,0.006068,0.006053,0.006726,0.0033650000000000004,0.012336999999999999
2537,0.008239000000000002,0.0049039999999999995,0.031094999999999998,0.019579,0.010405,0.007638,0.006144,0.005386999999999999,0.002871,0.009274
2538,0.003714,0.002034,0.024784,0.024939,0.010329000000000001,0.003714,0.007859,0.0026160000000000003,0.002862,0.006391
2539,0.003077,0.000873,0.017566,0.021669,0.011984,0.004371000000000001,0.006714,0.00085,0.0043029999999999995,0.004974
2540,0.002949,0.000731,0.008307,0.030010000000000002,0.012235,0.003803,0.0069180000000000005,0.000532,0.004053,0.004888
2541,0.003326,0.00064,0.007958999999999999,0.027513000000000003,0.007625,0.004195,0.005258,0.0006820000000000001,0.003794,0.0046879999999999995
2542,0.003236,0.000644,0.007983,0.009756,0.001933,0.00424,0.000832,0.000495,0.002711,0.004934999999999999
2543,0.00279,0.000778,0.007965,0.009046,0.0016279999999999999,0.004462,0.0,0.000648,0.002974,0.004907
2544,0.003314,0.000743,0.008074,0.006573000000000001,0.001044,0.00354,0.0,0.000546,0.002464,0.004894999999999999
2545,0.002676,0.000646,0.008097,0.0064459999999999995,0.000984,0.004033999999999999,0.0,0.0005639999999999999,0.002851,0.005048
2546,0.0029860000000000004,0.000848,0.008038,0.0075309999999999995,0.000886,0.0040030000000000005,0.0,0.000531,0.002843,0.0049640000000000005
2547,0.002935,0.000805,0.008038,0.007011999999999999,0.000906,0.003988,0.0,0.000625,0.0027719999999999997,0.004527
2548,0.0033490000000000004,0.000823,0.008038,0.005974999999999999,0.001004,0.003881,0.0,0.00051,0.0029609999999999997,0.0049960000000000004
2549,0.00335,0.000679,0.008108,0.006562,0.001048,0.003314,8.400000000000001e-05,0.000888,0.002691,0.0051719999999999995
2550,0.004271,0.002185,0.010187,0.007436,0.00316,0.005078,0.002063,0.001891,0.002633,0.007612
2551,0.006853,0.0055709999999999996,0.024739999999999998,0.009813,0.004111,0.006228,0.005046999999999999,0.004226,0.004381,0.01055
2552,0.009505000000000001,0.007183,0.028232,0.014171,0.007612,0.0060620000000000005,0.005013,0.0057009999999999995,0.005729,0.012102
2553,0.015384,0.009673,0.027844999999999998,0.020191,0.011012000000000001,0.007136999999999999,0.005364,0.007495,0.005763,0.015594
2554,0.013202,0.010121999999999999,0.027696000000000002,0.021974,0.010355,0.006187000000000001,0.005284,0.007378,0.0051920000000000004,0.014978
2555,0.012403,0.009420999999999999,0.028512,0.025802,0.008721,0.005853,0.004679,0.00721,0.003873,0.014626
2556,0.013283,0.007258,0.027111999999999997,0.030617000000000002,0.006984,0.005709,0.0031190000000000002,0.007194,0.003909,0.013918
2557,0.011201000000000001,0.006919,0.027021,0.020939,0.008932,0.005797,0.003383,0.0070019999999999995,0.0033580000000000003,0.013644
2558,0.009769,0.007168,0.026874,0.012724000000000001,0.009781,0.006189,0.003758,0.0071319999999999995,0.003156,0.015362
2559,0.009326000000000001,0.005978,0.026300999999999998,0.008531,0.007273,0.00532,0.003919,0.00574,0.003298,0.01182
2560,0.0061600000000000005,0.006019999999999999,0.026624,0.006993,0.00642,0.0035369999999999998,0.002944,0.005144999999999999,0.0032730000000000003,0.01047
2561,0.005118,0.006318,0.03641,0.017114,0.012781,0.005473,0.003597,0.006614,0.002886,0.009420999999999999
2562,0.003561,0.002339,0.029145,0.023718,0.009668,0.003362,0.00357,0.002525,0.003113,0.007112
2563,0.003025,0.000799,0.020529,0.025546,0.012632999999999998,0.004116,0.0034049999999999996,0.0007840000000000001,0.004974999999999999,0.0052439999999999995
2564,0.003068,0.000727,0.008657,0.029587,0.012523,0.004029,0.003875,0.00061,0.004127,0.004677
2565,0.002601,0.000709,0.008017,0.027962,0.007974,0.003633,0.000832,0.0006850000000000001,0.0035859999999999998,0.004593
2566,0.0031030000000000003,0.000734,0.008003999999999999,0.007672,0.0013180000000000002,0.003598,0.0,0.000578,0.00229,0.004953
2567,0.0032749999999999997,0.000736,0.008013,0.007697,0.001379,0.003319,0.0,0.000501,0.002314,0.004573000000000001
2568,0.0029300000000000003,0.000823,0.008055999999999999,0.007614,0.0009649999999999999,0.0035670000000000003,0.0,0.0005480000000000001,0.002283,0.005006
2569,0.003157,0.000745,0.008074999999999999,0.007021,0.000973,0.003811,0.0,0.000647,0.002449,0.004671000000000001
2570,0.0033450000000000003,0.000841,0.008079000000000001,0.005479,0.000785,0.0035670000000000003,0.0,0.000617,0.0023940000000000003,0.005138
2571,0.00299,0.0007199999999999999,0.008037,0.008013999999999999,0.000929,0.003458,0.0,0.000565,0.002645,0.004799
2572,0.003191,0.000718,0.008053000000000001,0.006474000000000001,0.000776,0.003496,0.0,0.000585,0.0025830000000000002,0.004867
2573,0.00272,0.000909,0.008144,0.007469,0.0009649999999999999,0.004033,7.3e-05,0.000882,0.00285,0.005175
2574,0.003609,0.001914,0.009631,0.0069889999999999996,0.0017929999999999999,0.004471,0.0009699999999999999,0.0023039999999999996,0.00267,0.006078
2575,0.003617,0.001849,0.021861000000000002,0.008029,0.003357,0.0054459999999999995,0.0011870000000000001,0.002935,0.003928,0.0062889999999999995
2576,0.003576,0.001885,0.026567,0.010375,0.00615,0.004900000000000001,0.0010229999999999998,0.0024,0.0043040000000000005,0.006242
2577,0.003591,0.00176,0.02541,0.016765000000000002,0.008631999999999999,0.004411,0.000878,0.002157,0.004225,0.0068330000000000005
2578,0.003568,0.001812,0.026071999999999998,0.013742,0.008839,0.004585,0.000714,0.002,0.004495,0.006537
2579,0.003726,0.001562,0.027711,0.023303,0.006537,0.004027,0.0009260000000000001,0.002081,0.0043289999999999995,0.007146
2580,0.0038439999999999998,0.001294,0.026061,0.025223,0.00609,0.003858,0.000714,0.001971,0.004274,0.007126
2581,0.003644,0.001289,0.025478999999999998,0.018207,0.006687,0.0029620000000000002,0.000911,0.002085,0.003991,0.005978
2582,0.0030800000000000003,0.00131,0.024056,0.009182000000000001,0.006206000000000001,0.003114,0.000911,0.0020150000000000003,0.003801,0.006224
2583,0.003833,0.001173,0.023765,0.008652,0.004048,0.0031469999999999996,0.000911,0.002012,0.003815,0.00596
2584,0.003716,0.00157,0.02573,0.008089,0.005463,0.0032029999999999997,0.0012549999999999998,0.002715,0.003006,0.0064329999999999995
2585,0.00418,0.00191,0.029623,0.008898999999999999,0.006783,0.003818,0.001221,0.0032679999999999996,0.003376,0.006331000000000001
